NAME	TITLE	SCORE	
LINC01913	na	-0.037303016	
POLK	na	-0.037303075	
SOX8	na	-0.037306465	
AL390198.2	na	-0.037308466	
AC137630.3	na	-0.03731302	
AL512324.1	na	-0.037314918	
TNFAIP8	na	-0.037323445	
CSNK1A1P3	na	-0.037327647	
MIR1273D	na	-0.037327796	
TP53TG3	na	-0.037329122	
IL6R-AS1	na	-0.037339564	
LINC02321	na	-0.037349846	
AC106820.3	na	-0.03735302	
AC074212.1	na	-0.037354033	
GLUD1P3	na	-0.037354667	
MIR4798	na	-0.037355177	
IGHV3-47	na	-0.03735813	
RN7SL263P	na	-0.037361585	
SNX6P1	na	-0.03736637	
RNU2-41P	na	-0.037367232	
AL138781.2	na	-0.037368473	
GOLGA8N	na	-0.03736922	
LINC01983	na	-0.037372287	
MAP4K4	na	-0.03737667	
AC024475.3	na	-0.037377752	
SNORD114-13	na	-0.037377752	
AC244670.1	na	-0.037378896	
MIR8063	na	-0.037380584	
CEP68	na	-0.037381597	
ZNF407	na	-0.037386786	
AIPL1	na	-0.03740195	
AL162412.1	na	-0.03740667	
RBBP8NL	na	-0.037414264	
RNU6-859P	na	-0.037414767	
UCKL1-AS1	na	-0.03741682	
SATB1	na	-0.03741855	
CLK4	na	-0.037423145	
GORASP2	na	-0.037424255	
AC015883.1	na	-0.037427146	
AC091117.2	na	-0.03742916	
OR2AF1P	na	-0.03742936	
AC022960.1	na	-0.0374374	
AC074375.1	na	-0.037440408	
KRT79	na	-0.037440524	
DMRTC1	na	-0.037441947	
AC068058.1	na	-0.03744209	
AC243960.3	na	-0.03744292	
LINC01287	na	-0.03744864	
AP004833.1	na	-0.03745046	
RPS3AP35	na	-0.037453733	
RNU6-100P	na	-0.03745436	
AC011825.2	na	-0.03745729	
EP300-AS1	na	-0.037460223	
LINC01703	na	-0.037471157	
AC068790.3	na	-0.037486598	
PGAM1P9	na	-0.037488673	
CCT4P2	na	-0.037498154	
AL139135.2	na	-0.037502237	
ZNF486	na	-0.037502937	
MIR548AA2	na	-0.037504006	
AC078860.1	na	-0.037505604	
BNIP3P16	na	-0.03750571	
AC022126.1	na	-0.03750675	
MIMT1	na	-0.03750802	
TMEM145	na	-0.03751309	
PRKCI	na	-0.037520815	
CPEB1-AS1	na	-0.037520844	
NF1	na	-0.03752127	
USP20	na	-0.037523046	
FOXD1	na	-0.03752481	
LINC00393	na	-0.03752504	
AC007098.2	na	-0.03752609	
AC103769.1	na	-0.037526175	
WAC-AS1	na	-0.037526865	
WNT2	na	-0.037527177	
DCAF4L1	na	-0.037529312	
AC027237.2	na	-0.037529822	
AC107896.1	na	-0.03753443	
AL359885.1	na	-0.03753549	
MIR563	na	-0.037537165	
AC090625.1	na	-0.037538797	
RNU6-1263P	na	-0.037538934	
CDC7	na	-0.03754232	
Z95114.1	na	-0.037546773	
MIR493	na	-0.037548736	
AC019211.1	na	-0.037552107	
CAPN2	na	-0.03755218	
AC008269.2	na	-0.0375554	
IRAK4	na	-0.037556175	
AC133550.2	na	-0.037556425	
WSCD1	na	-0.037563086	
OR2T11	na	-0.037564956	
MIR93	na	-0.03756955	
SLC19A3	na	-0.037569817	
RF00478	na	-0.037570514	
ZFP3	na	-0.037571494	
CA4	na	-0.03757221	
THRB-AS1	na	-0.03757832	
RPL21P66	na	-0.03757867	
DWORF	na	-0.037590444	
AP000619.1	na	-0.037592053	
AC104129.1	na	-0.037593454	
AC009509.2	na	-0.03760059	
AC012676.2	na	-0.037605576	
AC112503.2	na	-0.037606277	
AL589642.2	na	-0.037608244	
IL1RN	na	-0.03761322	
AC092164.1	na	-0.03762039	
PWWP2A	na	-0.03762101	
RNU4-1	na	-0.037628002	
MIR155HG	na	-0.0376299	
AC068880.2	na	-0.037633706	
GAPDHP61	na	-0.037639815	
AC139495.3	na	-0.037644666	
MMP25	na	-0.03764563	
LINC02223	na	-0.037647955	
PLPPR4	na	-0.037648506	
RPL21P3	na	-0.03765014	
AC097637.2	na	-0.037652947	
AP000346.1	na	-0.03765342	
HORMAD1	na	-0.03765387	
AC009690.2	na	-0.037656583	
AC007731.1	na	-0.03765734	
GTF3C4	na	-0.03765838	
PPIAP48	na	-0.03765969	
CBX3	na	-0.03766042	
AL590824.1	na	-0.037660804	
RNU6-97P	na	-0.03766838	
SALRNA3	na	-0.037673183	
AF131216.1	na	-0.037674114	
HMGB3P31	na	-0.03767557	
AC096582.1	na	-0.037677225	
MED28P8	na	-0.037678137	
AL354707.3	na	-0.037678234	
RORC	na	-0.037679855	
TBCEL	na	-0.03768062	
AP003035.1	na	-0.0376882	
AC019206.1	na	-0.037689846	
AC027279.4	na	-0.037690166	
AC016885.2	na	-0.037691366	
RPS10P7	na	-0.03769156	
AKR1D1P1	na	-0.03769267	
HOOK3	na	-0.037694056	
AC022001.2	na	-0.037701298	
AC079112.1	na	-0.037702464	
ATG10-AS1	na	-0.037703358	
AC022832.1	na	-0.03770417	
AC090578.1	na	-0.03770865	
AL110115.1	na	-0.03770959	
AC068491.1	na	-0.03771177	
MIR129-2	na	-0.037713304	
PNLDC1	na	-0.037714668	
AC009414.2	na	-0.037716925	
AL445685.1	na	-0.037720654	
BICD2	na	-0.03772337	
AC114495.2	na	-0.037725896	
FRG2B	na	-0.03772993	
AC245008.1	na	-0.03772996	
ZDHHC19	na	-0.03773559	
OR2W2P	na	-0.03773571	
MIR2909	na	-0.037736088	
C4orf51	na	-0.0377362	
AC026333.3	na	-0.037736803	
AL139109.1	na	-0.03773758	
MYH14	na	-0.037738044	
YBX1P7	na	-0.037739772	
RFC1	na	-0.037742514	
MIR6068	na	-0.037744455	
AC011487.4	na	-0.03774674	
AL133387.2	na	-0.03774912	
RNU6-13P	na	-0.037749164	
SYNGR3	na	-0.037752558	
PAFAH1B3	na	-0.037758656	
OR2M7	na	-0.037758924	
AC244035.1	na	-0.03775904	
AC004925.1	na	-0.037759937	
AL159174.1	na	-0.037762377	
AC027796.4	na	-0.0377671	
RN7SL477P	na	-0.03777225	
OR2B2	na	-0.03778435	
HSPA8P17	na	-0.037784807	
ENPP7P9	na	-0.037792534	
AL451065.1	na	-0.037792947	
SF3A2	na	-0.037793875	
RNU6-658P	na	-0.03779422	
KNOP1P3	na	-0.03779732	
FMO10P	na	-0.03780051	
AC092580.3	na	-0.037802145	
ENOSF1	na	-0.037804347	
RN7SKP231	na	-0.037807193	
FANCF	na	-0.037808005	
TAF2	na	-0.037809536	
GUCA1B	na	-0.037811793	
OR52L2P	na	-0.03781679	
LINC00838	na	-0.037822224	
NPM1P43	na	-0.03783259	
RNU6-703P	na	-0.037844114	
AC008751.1	na	-0.03784503	
AC078785.1	na	-0.037850164	
AC106894.1	na	-0.03785171	
C10orf111	na	-0.037852302	
RPL17P22	na	-0.037853163	
RRP15	na	-0.037854556	
AC090506.2	na	-0.037855208	
HRASLS	na	-0.037856176	
SNORA58B	na	-0.037857503	
UGDH-AS1	na	-0.03785866	
OSMR	na	-0.037858937	
HSPA1L	na	-0.037863318	
AC133644.1	na	-0.037863478	
AC005062.1	na	-0.03787049	
AL138880.1	na	-0.037878107	
AC100823.2	na	-0.037878647	
AC004160.2	na	-0.03787887	
FAM84B	na	-0.037879452	
AC010729.1	na	-0.037884966	
SMIM4	na	-0.037886046	
CDHR2	na	-0.03788765	
AC020612.3	na	-0.03788976	
GINS2	na	-0.037901398	
TUBB8P9	na	-0.03790652	
AL391666.1	na	-0.037906803	
RPL5P21	na	-0.03790714	
HNRNPA1P56	na	-0.037908595	
RNASEH1P2	na	-0.037920736	
LINC00545	na	-0.03792096	
AC073648.4	na	-0.037922185	
AC024558.1	na	-0.037923962	
SLC35G1	na	-0.03793533	
AL354696.1	na	-0.03793697	
AP005242.4	na	-0.03793713	
NCOA6	na	-0.037938524	
CARMIL2	na	-0.03794511	
AUTS2	na	-0.03794698	
ADRA2A	na	-0.037947346	
AC063977.1	na	-0.037947427	
NOL4	na	-0.03794745	
POU6F2	na	-0.037948843	
YJEFN3	na	-0.037956174	
SNAP47-AS1	na	-0.037959572	
CBWD2	na	-0.037961513	
AL590648.1	na	-0.037964128	
AC006435.2	na	-0.037965603	
AC027020.1	na	-0.03796823	
AC009271.1	na	-0.037970845	
AC007376.2	na	-0.037977517	
OSBPL2	na	-0.0379784	
KLHDC1	na	-0.037979186	
AC011853.2	na	-0.037980072	
AP001046.1	na	-0.037984323	
DIAPH2-AS1	na	-0.037992354	
HRH4	na	-0.03799731	
RNA5SP335	na	-0.03799991	
GATA2	na	-0.038000923	
FBXL20	na	-0.038002953	
AC025048.5	na	-0.038007345	
HIST1H4H	na	-0.03801338	
CBWD4P	na	-0.03801438	
FARP2	na	-0.03801903	
THRB-IT1	na	-0.038020242	
AL357093.1	na	-0.038020507	
AP001148.1	na	-0.038021132	
DCAF10	na	-0.038023833	
RPL6P2	na	-0.038027994	
AC011815.2	na	-0.038033873	
AC040169.2	na	-0.038033992	
TRAJ8	na	-0.038034454	
FABP5P5	na	-0.03803458	
SOCS2-AS1	na	-0.03803785	
MMRN1	na	-0.03804449	
RNU6-1068P	na	-0.038044676	
LINC00293	na	-0.038046405	
NSD2	na	-0.038052887	
RNU7-41P	na	-0.03805368	
HSPE1P28	na	-0.038056094	
DMP1	na	-0.038064066	
RN7SL128P	na	-0.038066097	
TFPI	na	-0.03806732	
CEP250	na	-0.038069412	
RPL22P4	na	-0.038070843	
RNU7-37P	na	-0.03807389	
TMPRSS11F	na	-0.03807488	
LINC02370	na	-0.03807577	
RAPGEF2	na	-0.038077272	
AP000676.1	na	-0.038080674	
AC058823.1	na	-0.038081087	
ARPC3P1	na	-0.03808114	
FGL1	na	-0.038083337	
AFF4	na	-0.038084667	
MIR3944	na	-0.038084738	
AMBRA1	na	-0.03808875	
OR6C71P	na	-0.038089883	
AC096586.2	na	-0.038094897	
ZNRF2P2	na	-0.038095836	
HSPE1P10	na	-0.038096618	
AC113385.1	na	-0.03809738	
AC011369.2	na	-0.03809749	
AL354896.1	na	-0.038099818	
AC080188.2	na	-0.03810128	
AC093698.2	na	-0.03810309	
TUBGCP6	na	-0.038103774	
GATAD1	na	-0.03810428	
AC011676.2	na	-0.038105316	
FP325332.1	na	-0.03810957	
AC090957.1	na	-0.038109947	
PRKCG	na	-0.03811021	
AC111186.1	na	-0.038114406	
AC104758.2	na	-0.03811723	
LENG8-AS1	na	-0.038118467	
HMGB3P32	na	-0.038119234	
PTOV1-AS2	na	-0.038119882	
REEP6	na	-0.038130336	
LINC01179	na	-0.038130622	
RAB10	na	-0.03813189	
HNRNPLL	na	-0.038139537	
AC003991.2	na	-0.03814853	
KRT24	na	-0.038148858	
AC024405.1	na	-0.038150676	
NID2	na	-0.0381507	
OR2AT2P	na	-0.038150713	
SERAC1	na	-0.038153715	
AP002505.1	na	-0.038155593	
RF00017	na	-0.03816118	
AL365204.3	na	-0.038163368	
AC005592.1	na	-0.038165774	
HMGB3P16	na	-0.038165983	
AC008814.1	na	-0.038166385	
AL031282.1	na	-0.038168382	
ADGRD1	na	-0.038177945	
CUX2P1	na	-0.038180586	
AC093843.1	na	-0.038182087	
AC078899.1	na	-0.0381834	
AC108751.3	na	-0.038186748	
AL356108.1	na	-0.038186755	
AL445435.1	na	-0.038187057	
RNU4-63P	na	-0.038188756	
AC117386.2	na	-0.038189616	
GATA3	na	-0.038194362	
AC007066.1	na	-0.038195785	
BRI3BPP1	na	-0.038199805	
AL031008.1	na	-0.038201343	
RNA5SP449	na	-0.038204312	
RBKS	na	-0.038206875	
AC008410.1	na	-0.038208783	
AC073916.1	na	-0.038209572	
AL445989.1	na	-0.038210396	
AC020659.2	na	-0.03821508	
AC113355.1	na	-0.03821789	
MTCO3P15	na	-0.038219605	
OVOL3	na	-0.038228035	
RNU6-776P	na	-0.038237203	
AC022784.4	na	-0.038238097	
AC006326.1	na	-0.03824053	
THOC7	na	-0.038263045	
AC090386.1	na	-0.038267802	
TRBV7-7	na	-0.038269725	
KDM2B	na	-0.038270235	
AC015522.1	na	-0.038271576	
CLEC3A	na	-0.03827408	
OR6D1P	na	-0.038276035	
METTL21A	na	-0.03827674	
RPL12P32	na	-0.038276758	
OR52B1P	na	-0.038277958	
AC008897.3	na	-0.03827843	
DOCK4	na	-0.038280413	
AC012048.1	na	-0.03828445	
AC021016.2	na	-0.038284764	
NISCH	na	-0.038287412	
DACH2	na	-0.038290344	
SCRT2	na	-0.03829045	
MIR3938	na	-0.03829082	
AC093458.1	na	-0.038293142	
MIR3125	na	-0.03829519	
CLDN25	na	-0.03829808	
MIR548AK	na	-0.038298126	
ATG12P2	na	-0.038298704	
RN7SL52P	na	-0.038304735	
PAICSP3	na	-0.03830592	
SH2D3C	na	-0.038306754	
OR5E1P	na	-0.03830683	
EED	na	-0.03830842	
SERPINB10	na	-0.038318057	
KCNMB2	na	-0.03832087	
AL357052.1	na	-0.038325038	
AC009123.1	na	-0.03832555	
AC072022.1	na	-0.0383259	
AC107072.2	na	-0.03832637	
AC100827.2	na	-0.038338684	
IGKV1OR10-1	na	-0.038339317	
RNU7-62P	na	-0.038341187	
RN7SL231P	na	-0.03834195	
ENO1P2	na	-0.038342435	
LY6H	na	-0.038345773	
AC007040.2	na	-0.03834609	
IGHV2-5	na	-0.03835045	
AC091212.1	na	-0.038350802	
RN7SL552P	na	-0.038351454	
AC005520.4	na	-0.038351525	
AC062017.1	na	-0.038352363	
AC073133.2	na	-0.038355682	
AC006378.2	na	-0.03835616	
HIST1H2AC	na	-0.03836681	
OR2T35	na	-0.038372364	
AC106892.1	na	-0.038373448	
BEND7	na	-0.038375355	
AC009120.4	na	-0.038378887	
AC068790.6	na	-0.038382392	
DHRS4L1	na	-0.038382757	
STAM	na	-0.03838313	
FIGLA	na	-0.038390793	
AL356490.1	na	-0.03839221	
OR14A2	na	-0.038393643	
LARS2-AS1	na	-0.038397346	
MYRIP	na	-0.038398657	
AC006333.2	na	-0.038402956	
CDC27	na	-0.038410448	
CCDC73	na	-0.038411446	
RPL7AP60	na	-0.03841722	
RPPH1-3P	na	-0.03842285	
AL928654.2	na	-0.03842359	
AC074276.2	na	-0.038423773	
AC013733.2	na	-0.038424548	
DNAJC27	na	-0.038431592	
NCOR1P1	na	-0.038433913	
DDHD2	na	-0.03844368	
LINC01217	na	-0.03844459	
AC019330.1	na	-0.03845275	
CDK1	na	-0.03845757	
KPNA7	na	-0.038461093	
AC116003.3	na	-0.03846233	
TLR6	na	-0.038466316	
TP53TG3D	na	-0.038468078	
AC068473.1	na	-0.038468134	
AC246785.3	na	-0.038468577	
AC005540.1	na	-0.038472787	
SNORD115-22	na	-0.03847324	
AC104073.2	na	-0.03847628	
SMAD1-AS2	na	-0.038477626	
OR4A49P	na	-0.03847876	
AC006296.1	na	-0.038480185	
EEF1GP7	na	-0.038480695	
ARHGAP31	na	-0.038490992	
RNA5SP358	na	-0.038491063	
AC239803.2	na	-0.038491413	
SNRPGP20	na	-0.038491514	
OR51I2	na	-0.038494043	
SEM1	na	-0.038496405	
NGB	na	-0.038501337	
TBX10	na	-0.038501397	
AL132780.5	na	-0.038503006	
EFR3A	na	-0.038506303	
AP003465.1	na	-0.038506307	
AC018953.1	na	-0.038512893	
CDH17	na	-0.038516037	
SNORD11	na	-0.038520526	
AC091144.2	na	-0.0385217	
SIX6	na	-0.03852295	
SLC1A6	na	-0.038525213	
LINC02017	na	-0.038525466	
ADH6	na	-0.03853283	
SGO1	na	-0.038543403	
AP006547.1	na	-0.03854375	
SNX29	na	-0.038543846	
AP000866.3	na	-0.038547114	
KRTAP17-1	na	-0.038552426	
MIR381	na	-0.038552664	
AC114814.2	na	-0.038553014	
MAK	na	-0.03855507	
MXRA5Y	na	-0.03855641	
PABPC1P11	na	-0.03856083	
ZNF425	na	-0.03856323	
ASH2LP3	na	-0.0385642	
KRTAP8-2P	na	-0.03856526	
MIR135B	na	-0.03857158	
AC104985.1	na	-0.038574178	
EEF1GP6	na	-0.038574725	
SNORD101	na	-0.038580928	
LINC01422	na	-0.038585745	
KCNJ16	na	-0.038595226	
LINC00499	na	-0.03859614	
DEFA11P	na	-0.03860168	
PGBD4P4	na	-0.038606796	
MIR6775	na	-0.03860726	
RN7SKP85	na	-0.03861158	
ZNF526	na	-0.038615197	
PRLH	na	-0.038616925	
RPSAP73	na	-0.03861824	
AC055876.4	na	-0.038622882	
RN7SL23P	na	-0.038624823	
AP004289.1	na	-0.038625244	
AL365181.2	na	-0.0386338	
ARNT2	na	-0.038635388	
ST8SIA6-AS1	na	-0.038640857	
AC091544.3	na	-0.038646735	
NRF1	na	-0.03864959	
TNS2	na	-0.038650982	
SNRPGP17	na	-0.038652748	
AC044810.1	na	-0.03865829	
LRRFIP2	na	-0.038658775	
AC116025.1	na	-0.038662836	
ZNF211	na	-0.03866689	
AC005082.1	na	-0.038676184	
AC112693.1	na	-0.0386763	
MRPL42P4	na	-0.03868105	
AC007950.2	na	-0.038682934	
EFCAB9	na	-0.03868307	
AC069547.1	na	-0.03868331	
AC027228.1	na	-0.038683336	
MIR6076	na	-0.038686786	
AL592466.1	na	-0.038690485	
RASA4CP	na	-0.03869472	
RF00092	na	-0.03870471	
NPM1P9	na	-0.038710285	
RNU6-107P	na	-0.038715344	
AC037487.3	na	-0.038716555	
LINC01544	na	-0.038723297	
AC099494.1	na	-0.03872337	
AC002550.1	na	-0.038728736	
RF02108	na	-0.038742635	
BUB1B-PAK6	na	-0.038743872	
LINC01883	na	-0.038744044	
MTCO3P35	na	-0.038757674	
C17orf53	na	-0.038760595	
POM121L1P	na	-0.038765803	
MIR6726	na	-0.038771585	
AGGF1P7	na	-0.038774837	
PRDX1P1	na	-0.03877499	
MIR3685	na	-0.038778078	
DNAJC25	na	-0.038784087	
RNA5SP299	na	-0.038788635	
AC010306.1	na	-0.03879385	
AC092170.1	na	-0.038798325	
BMPR1AP1	na	-0.03879979	
LINC01169	na	-0.038801838	
AC093797.1	na	-0.038805597	
MMD2	na	-0.03880757	
AL450469.2	na	-0.038811043	
LINC02483	na	-0.03881232	
STAU1	na	-0.038815115	
AC091932.3	na	-0.03882293	
NDUFA3P2	na	-0.038823288	
SIRPB3P	na	-0.038824417	
AC012313.6	na	-0.038830318	
MT-TS1	na	-0.038835485	
LINC00377	na	-0.03883614	
FBH1	na	-0.038841538	
BLNK	na	-0.038842864	
AC091959.3	na	-0.038843717	
THEM5	na	-0.038843926	
GTF2IP8	na	-0.038847703	
HM13-IT1	na	-0.03884823	
KCNMA1-AS2	na	-0.03885024	
BRIP1	na	-0.03885247	
ACER2	na	-0.03885855	
SLIT2	na	-0.03886185	
AC016683.1	na	-0.038865227	
CNRIP1	na	-0.03886541	
TMBIM7P	na	-0.03887256	
AL096828.1	na	-0.0388762	
LINC02166	na	-0.038877275	
CDC42-IT1	na	-0.03887921	
MED9	na	-0.03888097	
CXCR2	na	-0.038883917	
CDKN2AIPNLP3	na	-0.038885906	
PURB	na	-0.038886946	
MRPS17P1	na	-0.038894456	
KIAA1211	na	-0.03889523	
PRR23B	na	-0.038895275	
PRKAR1AP1	na	-0.038897086	
LCN12	na	-0.03890395	
RNU5A-4P	na	-0.03890528	
MCUR1	na	-0.03890533	
AC134312.6	na	-0.03890623	
WDR93	na	-0.038907435	
PDC	na	-0.038908973	
AL929601.2	na	-0.038910236	
SOD1P1	na	-0.038911205	
AP001189.4	na	-0.03891173	
AC027601.2	na	-0.03891769	
TNNI3K	na	-0.038919196	
AC008750.2	na	-0.03892068	
TBX2	na	-0.03892564	
RNU6-758P	na	-0.03893133	
TMCO6	na	-0.0389325	
RNU6-526P	na	-0.03893269	
AC032011.1	na	-0.038934357	
AC108134.3	na	-0.038936116	
CLSPN	na	-0.03893744	
CA5A	na	-0.038938306	
RPS20P25	na	-0.03893925	
C1orf189	na	-0.03894218	
AC008985.1	na	-0.038943943	
AC072062.1	na	-0.038953513	
AL355388.1	na	-0.038953967	
OR2A41P	na	-0.038956556	
CSAG2	na	-0.038957957	
MRRFP1	na	-0.038958013	
EIPR1-IT1	na	-0.038962618	
CLN6	na	-0.03896323	
MIR3139	na	-0.038963526	
SNORA51	na	-0.038966402	
AP001178.2	na	-0.038967613	
RPS29P12	na	-0.03898121	
RNA5SP480	na	-0.03898169	
AC233266.2	na	-0.03898803	
NECAB3	na	-0.0389888	
SPACA9	na	-0.038989436	
ADGRG4	na	-0.038991388	
AL450226.2	na	-0.038991533	
AC010536.1	na	-0.038993005	
NDUFAF6	na	-0.038993772	
HEXIM2	na	-0.038995534	
PLCB1-IT1	na	-0.039004363	
RNU6-706P	na	-0.039009158	
SHF	na	-0.039011937	
MIR1238	na	-0.039013144	
AC007786.2	na	-0.039013274	
LINC00879	na	-0.03902115	
AC090114.2	na	-0.039023917	
ZNF496	na	-0.03902463	
AC079062.1	na	-0.03902506	
AC026310.1	na	-0.039027542	
AC023078.7	na	-0.039027665	
A1CF	na	-0.039034102	
RNU6-1224P	na	-0.039035376	
ZNF394	na	-0.039036296	
AL020997.3	na	-0.039036974	
SNORD62B	na	-0.03903813	
CDR2L	na	-0.039038733	
P4HTM	na	-0.039039522	
AP000357.1	na	-0.039044246	
STRA6	na	-0.039044287	
DEUP1	na	-0.039044306	
MRPS33P4	na	-0.039048355	
AL590640.1	na	-0.039049968	
LSAMP-AS1	na	-0.039051667	
AC091965.5	na	-0.039053027	
RNA5SP28	na	-0.039053027	
OR12D3	na	-0.03905859	
AC016866.2	na	-0.03906274	
MIR5095	na	-0.03906332	
TCF12	na	-0.03906499	
AC008526.1	na	-0.039065868	
DEFB124	na	-0.039066218	
STARD4-AS1	na	-0.039066646	
RASL10A	na	-0.03906706	
LAMC1	na	-0.039080407	
TTPA	na	-0.03908299	
RNA5SP123	na	-0.039083514	
AL591721.1	na	-0.03908386	
RUNX1	na	-0.03908526	
TMEM209	na	-0.03908646	
RNU7-106P	na	-0.03908864	
AC243773.2	na	-0.03909912	
AC113423.2	na	-0.039104294	
RNA5-8SN2	na	-0.039107256	
AC092957.1	na	-0.03910985	
AC019181.1	na	-0.039111488	
SNORA59A	na	-0.039120387	
AC067931.2	na	-0.03912145	
CALML4	na	-0.03912349	
PRRT1	na	-0.039126966	
RETSAT	na	-0.039132502	
RN7SKP165	na	-0.03913285	
AC079140.5	na	-0.039134663	
AC009052.1	na	-0.03914148	
AL138899.1	na	-0.03914245	
IGFL1	na	-0.03914691	
RBMY2JP	na	-0.0391513	
CYP51A1P3	na	-0.039156217	
MIR4513	na	-0.03916149	
AC108721.1	na	-0.039161764	
RNU6-58P	na	-0.039162207	
CENPUP2	na	-0.039165556	
SOSTDC1	na	-0.03916564	
AC004076.2	na	-0.03916802	
TRBV22OR9-2	na	-0.039170332	
EDDM3CP	na	-0.03917054	
RN7SL728P	na	-0.039173048	
AC000374.1	na	-0.03917572	
MIR8066	na	-0.03917627	
CNTN2	na	-0.039178204	
AL672167.1	na	-0.03917867	
IKBKE	na	-0.039182488	
AL356489.1	na	-0.039186083	
COMTD1	na	-0.03918717	
MUSK	na	-0.039188713	
RN7SL752P	na	-0.039188843	
AC008080.2	na	-0.039189707	
LINC02328	na	-0.039190356	
PLD2	na	-0.039190564	
CCDC50	na	-0.039194185	
RNU6-137P	na	-0.039195914	
MTUS2-AS1	na	-0.039197773	
MIR3165	na	-0.039198447	
LINC01262	na	-0.039199755	
TBC1D1	na	-0.039200936	
AC105046.1	na	-0.03920171	
AC012354.3	na	-0.03921283	
AC004223.3	na	-0.03921283	
RN7SL465P	na	-0.039217602	
DNMT3A	na	-0.039219417	
AC135012.3	na	-0.039220314	
RNU6-884P	na	-0.03922268	
AC078880.3	na	-0.039225932	
AC245884.9	na	-0.039226785	
DPYSL2	na	-0.039227154	
MIR4679-2	na	-0.039227314	
AL359764.1	na	-0.03923006	
AHR	na	-0.03923134	
SULT1A3	na	-0.03923212	
PCP2	na	-0.039233394	
UBXN11	na	-0.039239574	
AC114781.1	na	-0.03924118	
C2orf42	na	-0.039241232	
KCTD13	na	-0.039246555	
HNRNPH3	na	-0.039247766	
AC102953.1	na	-0.03924913	
AC090912.1	na	-0.03924956	
OR7A5	na	-0.03925214	
AL512306.1	na	-0.039252754	
IFNL3	na	-0.039253324	
AL596223.1	na	-0.03925453	
AL138690.1	na	-0.039259557	
AC099344.2	na	-0.03926314	
RNU6-359P	na	-0.0392634	
LINC01456	na	-0.039267864	
NPY6R	na	-0.039269272	
RN7SKP81	na	-0.03927028	
MIR5697	na	-0.039271448	
AL163974.1	na	-0.03927201	
GIMAP1-GIMAP5	na	-0.03927477	
RPL23AP64	na	-0.03927563	
AC009299.1	na	-0.039277714	
AC110998.1	na	-0.03928334	
UBXN2B	na	-0.039283626	
RNU7-96P	na	-0.0392894	
AC105129.2	na	-0.03929066	
TSC2	na	-0.03929124	
LAMTOR5P1	na	-0.03929459	
PIGQP1	na	-0.039296094	
MIR4766	na	-0.039298836	
AC091607.1	na	-0.039299607	
JMJD7	na	-0.03930065	
GLI2	na	-0.039300866	
RNU6-759P	na	-0.039303675	
RPS15AP18	na	-0.039305095	
EZH1	na	-0.03930969	
FKBP1AP1	na	-0.03931184	
EHF	na	-0.039314512	
AL133232.1	na	-0.0393161	
SPG21	na	-0.03931737	
THAP12P9	na	-0.039318997	
CYLD	na	-0.039319523	
RAP2C-AS1	na	-0.039321966	
MIR6823	na	-0.03933012	
AC117503.2	na	-0.03933361	
F11R	na	-0.03933401	
CCDC154	na	-0.039334834	
TMEM250	na	-0.03933543	
AC069454.1	na	-0.039335784	
AL136984.1	na	-0.039338868	
RBP3	na	-0.039340787	
FAM197Y6	na	-0.03934137	
ZNF706	na	-0.039343286	
AC015802.3	na	-0.039344825	
MIR99B	na	-0.039345276	
KLK3	na	-0.039353106	
BX255925.1	na	-0.03935492	
AC007314.1	na	-0.039358865	
ZSCAN5DP	na	-0.039361026	
AGAP9	na	-0.039362155	
AL138725.1	na	-0.039363313	
ORC3	na	-0.039365944	
RASGEF1B	na	-0.039366167	
ZNF816	na	-0.039367247	
RNF43	na	-0.039368536	
LINC02114	na	-0.03937115	
ARHGAP26-AS1	na	-0.039371666	
RNU7-174P	na	-0.039376684	
AC109329.1	na	-0.039377887	
SLC39A12-AS1	na	-0.03938284	
KRT12	na	-0.03938477	
NBR1	na	-0.039388116	
TTC19	na	-0.03938897	
AC020612.1	na	-0.03939494	
AL157777.2	na	-0.039395545	
GRIFIN	na	-0.039401095	
ING5	na	-0.039401706	
GUSBP12	na	-0.03940287	
LINC00352	na	-0.039406642	
ARHGEF26-AS1	na	-0.03940777	
LYG1	na	-0.039412703	
RNU6-434P	na	-0.03941351	
PTGR2	na	-0.039421473	
AL591503.1	na	-0.039429072	
VDAC1P8	na	-0.039429944	
ABCC10	na	-0.03943291	
AL365222.1	na	-0.039434295	
MTMR9LP	na	-0.039434373	
AMD1P3	na	-0.039441347	
PHYHIP	na	-0.03944636	
URM1	na	-0.03945077	
AC245884.4	na	-0.039452538	
MRPL53	na	-0.03945301	
AC093567.1	na	-0.03945691	
RHPN1-AS1	na	-0.039457534	
AC091982.2	na	-0.03945926	
AL391497.1	na	-0.03946274	
AC104758.5	na	-0.039464004	
KCNE1B	na	-0.039464474	
AC097467.3	na	-0.0394684	
AC006001.3	na	-0.039475787	
KRTAP13-5P	na	-0.03947673	
AC090578.2	na	-0.039483543	
AL354766.1	na	-0.03948479	
STAU2	na	-0.039485503	
FGF21	na	-0.03948607	
ECM2	na	-0.039490603	
RF01954	na	-0.039492812	
AC009961.2	na	-0.03949983	
RARRES2P3	na	-0.03950033	
AC121758.3	na	-0.039500613	
IGLVI-63	na	-0.039501205	
AL355574.1	na	-0.039508622	
RN7SKP264	na	-0.039514855	
AP003392.6	na	-0.03951492	
MTIF2	na	-0.03951601	
POLA2	na	-0.039516825	
MROH9	na	-0.0395192	
